time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
4990,33,24,46,70,705,0,0,0,0,0,0,0,0,0,1,0,0,1,1
553,34,6,2,8,709,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0,34,1,1,2,709,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1146,34,85,85,170,709,1,0,0,0,0,0,0,0,0,1,0,0,0,1
67,34,1,0,1,710,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3618,34,20,15,35,715,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6,34,6,6,12,715,1,0,0,0,0,0,0,0,0,1,0,0,0,1
293,34,19,18,37,716,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10,34,0,2,2,714,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28,34,37,64,101,687,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70,34,78,1,79,764,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11,34,14,19,33,759,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,34,0,1,1,758,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3979,34,1,1,2,758,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3619,34,5,5,10,758,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,34,1,1,2,758,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9129,35,76,12,88,822,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,37,19,15,34,826,0,0,0,0,0,0,0,1,0,1,0,0,1,1
28,39,12,76,88,758,0,0,0,0,0,0,0,0,0,1,0,0,1,1
172,40,26,26,52,762,0,0,0,0,0,0,0,1,0,1,0,0,1,1
13,41,48,10,58,800,0,0,0,0,0,0,0,0,0,1,0,0,1,1
155,42,1,1,2,800,1,0,0,0,0,0,0,1,0,1,0,0,1,1
51,43,8,0,8,808,1,0,0,0,0,0,0,1,0,1,0,0,1,1
0,0,3,2,5,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70,0,7,0,7,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,0,6,1,7,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101,0,3,1,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
76,0,1,1,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2177,0,2,2,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
93,0,2,1,3,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,0,1,1,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10256,0,18,4,22,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1830,1,10,15,25,37,0,0,0,0,0,0,0,0,0,1,0,0,1,1
184,1,1,1,2,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
801,1,5,0,5,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5471,1,10,5,15,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2872,1,3,2,5,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,2,11,6,17,52,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2061,2,44,38,82,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,2,6,3,9,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1
413,2,6,2,8,66,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,3,0,3,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,2,11,7,18,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,7,7,14,73,0,0,0,0,0,0,0,0,0,1,0,0,1,1
794,3,7,7,14,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1628,3,18,5,23,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
185,3,2,1,3,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,3,3,0,3,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142,3,14,12,26,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,3,10,20,30,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,3,1,1,2,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
304,3,12,16,28,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2140,3,3,3,6,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,3,16,6,22,97,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,4,18,11,29,89,0,0,0,0,0,0,0,0,0,1,0,1,1,1
14,4,1,1,2,97,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1130,4,6,8,14,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
136,4,3,4,7,96,0,0,0,0,0,0,0,0,0,1,0,0,0,1
844,4,41,15,56,122,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,4,1,1,2,122,0,0,0,0,0,0,0,0,0,1,0,0,0,1
122,7,1,1,2,122,0,0,0,0,0,0,0,0,0,1,0,0,1,1
22,7,8,1,9,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
532,7,6,6,12,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,7,3,3,6,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3596,8,1,1,2,129,0,0,0,0,0,0,0,0,0,1,0,0,1,1
627,8,93,96,189,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,8,1,1,2,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
640,8,14,32,46,108,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,8,9,9,18,108,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,8,1,1,2,108,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2406,8,2,1,3,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
69,8,1,1,2,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
595,8,8,1,9,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6457,14,4,9,13,111,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5683,14,7,5,12,113,0,0,0,0,0,0,0,0,0,1,0,0,0,1
119,14,25,4,29,134,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,14,2,2,4,134,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7516,14,15,21,36,128,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9222,15,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
28,17,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
172,18,9,9,18,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
13,19,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
155,20,3,0,3,131,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,0,1,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,3,2,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
176,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1339,0,3,2,5,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1
931,0,3,1,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,0,1,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
363,0,4,1,5,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1
516,0,7,1,8,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,2,4,6,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,2,2,4,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
607,0,2,2,4,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2211,0,12,7,19,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4134,1,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3915,1,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
523,1,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
262,4,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
85,4,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1073,5,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5638,6,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,9,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,11,12,5,17,32,0,0,0,0,0,0,0,0,0,1,0,0,1,1
19,12,3,12,15,23,0,0,0,0,0,0,0,0,0,1,0,0,1,1
906,12,6,6,12,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1912,13,6,2,8,27,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1024,13,2,2,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
178,14,1,1,2,27,0,0,0,0,0,0,0,0,0,1,0,0,1,1
116,14,4,0,4,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187,14,4,4,8,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3176,14,3,0,3,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
159,14,4,4,8,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,14,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
326,14,5,2,7,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142,14,2,0,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3183,14,15,11,26,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,14,1,1,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
706,14,13,0,13,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,14,5,5,10,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
882,14,6,6,12,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,14,1,1,2,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4223,14,35,38,73,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,14,1,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,14,3,2,5,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
622,14,8,8,16,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2088,15,1,1,2,51,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,16,5,1,6,55,0,0,0,0,0,0,0,0,0,1,0,0,1,1
21,17,0,1,1,54,0,0,0,0,0,0,0,0,0,1,0,0,1,1
630,17,1,1,2,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12803,17,4,4,8,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17058,18,6,6,12,54,0,0,0,0,0,0,0,0,0,1,0,0,1,1
568,19,12,8,20,58,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,24,0,24,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,0,1,1,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12270,0,1,1,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10856,1,3,2,5,28,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24,1,2,3,5,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,1,4,1,5,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3363,1,3,0,3,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
159,1,8,6,14,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
335,1,10,5,15,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
346,1,1,1,2,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1810,2,4,1,5,35,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1144,2,2,3,5,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1678,2,6,6,12,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4340,2,25,28,53,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,2,1,1,2,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
666,2,6,6,12,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,2,3,0,3,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2406,2,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
68,2,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12854,2,9,2,11,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,1,3,4,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16939,3,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,0,13,11,24,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
94,0,4,2,6,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,0,10,12,22,21,0,0,0,0,0,0,0,0,0,1,0,1,0,1
88,0,1,0,1,22,0,0,0,0,0,0,0,0,0,1,0,1,0,1
36,0,1,1,2,22,0,0,0,0,0,0,0,0,0,1,0,1,0,1
334,0,2,2,4,22,0,0,0,0,0,0,0,0,0,1,0,1,0,1
663,0,4,7,11,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1
322,0,1,1,2,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20,0,0,1,1,18,0,0,0,0,0,0,0,0,0,1,0,1,0,1
736,0,3,2,5,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1
195,0,2,1,3,20,0,0,0,0,0,0,0,0,0,1,0,1,0,1
79,0,1,1,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7834,0,5,1,6,24,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4437,0,1,1,2,24,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1428,0,4,2,6,26,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7028,1,13,1,14,38,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2758,1,1,0,1,39,0,0,0,0,0,0,0,0,0,1,0,1,0,1
187,1,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3109,1,6,2,8,43,0,0,0,0,0,0,0,0,0,1,0,1,0,1
561,1,6,2,8,43,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3301,1,7,6,13,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
254,1,1,1,2,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,2,2,4,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1424,1,6,6,12,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,1,3,3,6,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4223,1,35,30,65,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,1,2,2,4,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,1,1,1,2,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1
666,1,4,4,8,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,1,1,1,2,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1
643,2,4,0,4,53,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1763,2,1,1,2,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12803,2,7,7,14,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4099,2,6,6,12,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12959,3,4,4,8,53,0,0,0,0,0,0,0,0,0,1,0,0,1,1
118,5,9,2,11,60,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1339,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
240,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
598,0,2,2,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
93,0,3,1,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,0,4,2,6,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
72,0,1,1,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12270,0,1,1,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11214,0,1,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1
671,0,4,3,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,0,5,2,7,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,3,6,19,0,0,0,0,0,0,0,0,0,1,0,0,1,1
121,1,3,1,4,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
673,1,3,3,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1712,1,5,1,6,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,4,1,5,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
168,1,4,4,8,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
73,1,1,1,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,1,1,1,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263,1,1,1,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,1,4,4,8,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4979,1,5,5,10,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4165,1,5,5,10,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
174,1,19,19,38,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,1,2,2,4,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
666,1,4,4,8,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4012,2,0,3,3,25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5848,8,2,6,8,21,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1766,8,1,0,1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2375,8,1,0,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1542,8,3,3,6,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17058,9,4,4,8,23,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14517,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,9,7,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53,0,53,53,0,0,0,0,0,0,0,1,0,1,0,0,0,1
73,0,15,15,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,16,18,34,51,0,0,0,0,0,0,0,1,0,1,0,0,0,1
187,0,28,11,39,68,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1851,0,3,1,4,70,0,0,0,0,0,0,0,1,0,1,0,0,0,1
79,0,1,1,2,70,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24,0,3,0,3,73,0,0,0,0,0,0,0,1,0,1,0,0,0,1
810,0,10,6,16,77,0,0,0,0,0,0,0,1,0,1,0,0,0,1
45,0,2,2,4,77,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8331,1,2,2,4,77,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3061,1,1,1,2,77,0,0,0,0,0,0,0,1,0,1,0,0,0,1
844,1,7,3,10,81,0,0,0,0,0,0,0,1,0,1,0,0,0,1
460,1,3,4,7,80,0,0,0,0,0,0,0,1,0,1,0,0,0,1
95,1,1,4,5,77,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27,1,4,2,6,79,0,0,0,0,0,0,0,1,0,1,0,0,0,1
889,1,1,1,2,79,0,0,0,0,0,0,0,1,0,1,0,0,0,1
809,1,6,2,8,83,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4860,1,7,2,9,88,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1902,1,2,8,10,82,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,3,2,2,4,82,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1,3,1,1,2,82,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1046,5,1,1,2,82,0,0,0,0,0,0,0,1,0,1,0,0,1,1
146,5,4,4,8,82,0,0,0,0,0,0,0,1,0,1,0,0,0,1
123,5,5,0,5,87,0,0,0,0,0,0,0,1,0,1,0,0,0,1
57,6,5,4,9,100,0,0,0,0,0,0,0,1,0,1,0,0,1,1
40,6,2,11,13,78,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24,6,32,16,48,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,6,1,1,2,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1
47,6,1,1,2,82,0,0,0,0,0,0,0,1,0,1,0,0,0,1
17,6,11,6,17,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1
94,6,8,5,13,103,0,0,0,0,0,0,0,1,0,1,0,0,0,1
340,7,9,4,13,108,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2742,7,3,0,3,111,0,0,0,0,0,0,0,1,0,1,0,0,0,1
96,7,1,1,2,111,0,0,0,0,0,0,0,1,0,1,0,0,0,1
57,7,8,8,16,111,0,0,0,0,0,0,0,1,0,1,0,0,0,1
64,7,0,2,2,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,7,1,1,2,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263,7,1,1,2,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,7,9,8,17,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142,7,10,5,15,108,0,0,0,0,0,0,0,1,0,1,0,0,0,1
994,7,2,1,3,115,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1021,8,5,3,8,117,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1184,8,2,2,4,115,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1638,8,7,7,14,117,0,0,0,0,0,0,0,0,0,1,0,0,0,1
57,9,8,1,9,124,0,0,0,0,0,0,0,0,0,1,0,0,1,1
60,9,2,2,4,124,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3427,10,1,1,2,124,0,0,0,0,0,0,0,0,0,1,0,0,1,1
796,10,75,72,147,127,0,0,0,0,0,0,0,0,0,1,0,0,0,1
333,11,5,1,6,131,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10,11,6,6,12,131,0,0,0,0,0,0,0,0,0,1,0,0,0,1
641,11,0,1,1,130,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,11,13,13,26,130,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,11,6,6,12,130,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,12,1,2,3,129,0,0,0,0,0,0,0,0,0,1,0,0,1,1
56,12,11,0,11,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1725,13,1,1,2,140,0,0,0,0,0,0,0,0,0,1,0,0,1,1
581,13,1,1,2,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1
643,13,1,1,2,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,13,4,2,6,142,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,13,1,1,2,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113,13,6,1,7,147,0,0,0,0,0,0,0,0,0,1,0,0,0,1
361,13,11,7,18,151,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,13,1,1,2,151,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,13,2,6,8,143,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2881,14,1,1,2,147,0,0,0,0,0,0,0,0,0,1,0,0,1,1
146,14,2,2,4,147,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1486,15,6,1,7,152,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1347,21,18,5,23,165,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1766,21,1,0,1,166,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3456,21,2,2,4,166,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162,21,2,2,4,166,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,21,3,0,3,169,0,0,0,0,0,0,0,0,0,1,0,0,0,1
118,21,1,1,2,169,0,0,0,0,0,0,0,0,0,1,0,0,0,1
153,21,2,2,4,169,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,21,13,10,23,172,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,21,1,0,1,173,0,0,0,0,0,0,0,0,0,1,0,0,0,1
934,21,1,1,2,166,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3127,21,6,6,12,173,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,21,9,2,11,180,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12942,22,13,13,26,180,0,0,0,0,0,0,0,0,0,1,0,0,1,1
568,23,9,8,17,181,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,0,9,0,9,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1104,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1
186,0,1,1,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1109,0,3,1,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,0,1,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
879,0,1,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11392,0,1,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6418,0,15,1,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4796,0,1,0,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3296,0,1,1,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,0,6,5,11,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1
494,0,6,5,11,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1136,0,5,2,7,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2209,0,3,1,4,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1634,0,6,6,12,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,0,4,4,8,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1827,0,2,13,15,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,0,2,2,4,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1579,1,6,2,8,38,0,0,0,0,0,0,0,0,0,1,0,0,1,1
796,1,22,25,47,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,1,1,1,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
