time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
5173,2,1,1,2,323,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
381,0,6,6,12,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
415,0,3,3,6,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1049,0,33,6,39,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,2,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,4,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,34,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,1,2,2,4,34,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,14,6,20,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,14,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,96,14,110,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,1,2,2,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,33,1,34,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,1,2,2,4,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
321,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,1,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2119,1,2,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,7,7,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,2,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,481,0,481,481,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2332,0,9,9,18,481,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,27,27,54,481,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,0,2,2,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21666,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,0,22,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,3,3,6,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23301,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22718,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,3,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22718,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,4,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22718,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,2,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22359,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,145,0,145,145,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1539,0,2,2,4,145,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,1,1,2,145,0,0,0,0,0,0,0,0,0,1,0,0,0,1
658,0,1,1,2,145,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,30,0,30,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
94,0,8,8,16,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2929,0,1,1,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,22,0,22,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
