time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
585,6,79,68,147,2547,0,0,0,0,0,0,0,0,0,1,0,1,0,1
842,6,122,41,163,2628,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,6,122,41,163,2628,0,0,0,0,0,0,0,0,0,1,0,1,0,1
123,6,518,744,1262,2402,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,6,3,30,33,2375,0,0,0,0,0,0,0,0,0,1,0,1,0,1
229,6,20,7,27,2641,0,0,0,0,0,0,0,0,0,1,0,1,0,1
779,6,227,279,506,2219,0,0,0,0,0,0,0,0,0,1,0,1,0,1
238,6,15,11,26,2645,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1151,6,82,64,146,2663,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100,6,13,7,20,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
118,6,1994,2372,4366,2474,0,0,0,0,0,0,0,1,0,1,0,1,0,1
284,6,1587,1655,3242,2601,0,0,0,0,0,0,0,1,0,1,0,1,0,1
5,6,151,127,278,2625,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,6,1,1,2,2625,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,6,21,7,28,2639,0,0,0,0,0,0,0,1,0,1,0,1,0,1
190,6,157,161,318,2635,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,6,7,7,14,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
313,6,3,335,338,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
169,6,2,2,4,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
160,6,6,6,12,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6,6,553,573,1126,2618,0,0,0,0,0,0,0,1,0,1,0,1,0,1
98,7,3,1,4,2620,0,0,0,0,0,0,0,1,0,1,0,1,1,1
260,7,45,27,72,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
27,7,6,6,12,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,7,11,6,17,2674,0,0,0,0,0,0,0,0,0,1,0,1,0,1
142,7,34,33,67,2639,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,7,28,18,46,2684,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,7,9,8,17,2685,0,0,0,0,1,0,0,0,0,1,0,1,0,1
217,7,24,22,46,2641,0,0,1,0,0,0,0,1,0,1,0,1,0,1
165,7,21,13,34,2649,0,0,1,0,0,0,0,1,0,1,0,1,0,1
97,7,25,32,57,2642,0,0,1,0,0,0,0,1,0,1,0,1,0,1
190,7,18,8,26,2652,0,0,1,0,0,0,0,1,0,1,0,1,0,1
217,7,9,4,13,2657,0,0,1,0,0,0,0,1,0,1,0,1,0,1
11,7,2,2,4,2657,0,0,1,0,0,0,0,1,0,1,0,1,0,1
108,7,21,38,59,2640,0,0,1,0,0,0,0,1,0,1,0,1,0,1
548,7,205,184,389,2661,0,0,1,0,0,0,0,1,0,1,0,1,0,1
4,7,5,3,8,2663,0,0,1,0,0,0,0,1,0,1,0,1,0,1
453,7,186,90,276,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
142,8,1,0,1,2760,1,0,1,0,0,0,0,1,0,1,0,1,1,1
0,8,0,1,1,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
1,8,64,73,137,2750,1,0,1,0,0,0,0,1,0,1,0,1,0,1
52,8,37,32,69,2755,1,0,1,0,0,0,0,1,0,1,0,1,0,1
92,8,5,3,8,2757,1,0,1,0,0,0,0,1,0,1,0,1,0,1
193,8,10,8,18,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
25,8,5,4,9,2760,1,0,1,0,0,0,0,1,0,1,0,1,0,1
335,8,47,106,153,2701,1,0,1,0,0,0,0,1,0,1,0,1,0,1
506,8,120,76,196,2745,1,0,0,0,0,0,0,1,0,1,0,1,0,1
338,8,33,28,61,2750,1,0,0,0,0,0,0,1,0,1,0,1,0,1
109,8,8,10,18,2748,1,0,0,0,0,0,0,1,0,1,0,1,0,1
248,8,5,4,9,2749,1,0,1,0,0,0,0,1,0,1,0,1,0,1
141,8,21,12,33,2758,1,0,1,0,0,0,0,1,0,1,0,1,0,1
312,8,65,39,104,2784,1,0,1,0,0,0,0,1,0,1,0,1,0,1
191,8,5,9,14,2780,1,0,1,0,0,0,0,1,0,1,0,1,0,1
0,8,5,9,14,2780,1,0,1,0,0,0,0,1,0,1,0,1,0,1
426,8,147,39,186,2888,1,0,1,0,0,0,0,1,0,1,0,1,0,1
413,8,2,2,4,2888,1,0,1,0,0,0,0,1,0,1,0,1,0,1
0,0,18,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
429,0,1,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
629,0,2,1,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2239,0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6780,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,100,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,13,13,26,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,56,58,114,98,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,45,57,102,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,46,50,96,82,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,13,3,16,92,0,0,0,0,0,0,0,0,1,0,0,0,0,1
92,1,19,1,20,110,0,0,0,0,0,0,0,0,1,0,0,0,1,1
368,1,0,1,1,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1059,1,16,16,32,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,17,0,17,126,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,1,5,4,9,127,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,30,0,30,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,1,2,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2164,1,2,2,4,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
542,2,26,1,27,182,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2712,2,13,0,13,195,0,0,0,0,0,0,0,0,1,1,0,0,0,1
